country,year,value_cre_pob,value_pib_per,esp_vida,rgdpe,rgdpo,pop,emp,avh,hc,ccon,cda,cgdpe,cgdpo,cn,ck,ctfp,cwtfp,rgdpna,rconna,rdana,rnna,rkna,rtfpna,rwtfpna,labsh,irr,delta,xr,pl_con,pl_da,pl_gdpo,i_cig,i_xm,i_xr,i_outlier,i_irr,cor_exp,statcap,csh_c,csh_i,csh_g,csh_x,csh_m,csh_r,pl_c,pl_i,pl_g,pl_x,pl_m,pl_n,pl_k,HDI_Value
Belize,2005,2.9855449,-0.7875041,69.376,2172.86059570313,2215.19873046875,0.2838,0.0986000001430511,,3.10475325584412,2029.12194824219,2370.95654296875,2184.88671875,2057.54516601563,2796.3671875,,,,1801.09594726562,1755.21313476562,2134.291015625,5828.693359375,,,,,,0.0611207894980907,2.0,0.474494159221649,0.504393041133881,0.535609900951385,Interpolated,Benchmark,Market-based,Regular,,,66.6666666666667,0.822590589523315,0.166137158870697,0.163595274090767,0.543751060962677,-0.692147314548492,-0.0039267004467546,0.473735183477402,0.681871950626373,0.478310376405716,0.54435932636261,0.490511924028397,0.787237584590912,,0.682
Belize,2006,2.936053908,1.487551716,70.093,2294.57861328125,2367.7021484375,0.291329,0.102200008928776,,3.13652086257935,1983.46020507812,2303.49291992188,2295.43090820313,2234.58569335938,3062.1494140625,,,,1887.96020507812,1718.83825683594,2068.14428710938,6008.75439453125,,,,,,0.0603902712464333,2.0,0.493753522634506,0.5272017121315,0.541556835174561,Interpolated,Benchmark,Market-based,Regular,,,65.5555555555556,0.744770705699921,0.143217951059341,0.14284810423851,0.634085655212402,-0.666620194911957,0.0016978434287011,0.484754741191864,0.734502851963043,0.540670692920685,0.525273621082306,0.503870129585266,0.792068064212799,,0.697
Belize,2007,2.882592888,0.36189855,70.655,2353.47900390625,2447.63549804688,0.299025,0.111800000071526,,3.16861343383789,2081.96704101563,2411.3505859375,2354.15625,2300.58520507813,3379.10961914063,,,,1897.52722167969,1796.44677734375,2152.7744140625,6199.4873046875,,,,,,0.0601430982351303,2.0,0.504060328006744,0.540151059627533,0.552728891372681,Interpolated,Benchmark,Market-based,Regular,,,62.2222222222222,0.758321166038513,0.143173784017563,0.146651655435562,0.59989207983017,-0.625001847743988,-0.0230367816984653,0.490303575992584,0.768273174762726,0.57519519329071,0.571283519268036,0.549444675445557,0.770177483558655,,0.704
Belize,2008,2.819489935,-4.275932527,71.151,2341.92919921875,2359.54809570313,0.306823,0.114500001072884,,3.20103430747986,2081.14819335938,2535.74169921875,2358.9111328125,2167.57202148438,3865.037109375,,,,1963.74731445312,1779.73901367187,2276.81762695313,6542.5849609375,,,,,,0.0603961832821369,2.0,0.52969366312027,0.572866320610046,0.623435199260712,Interpolated,Benchmark,Market-based,Regular,,,61.1111111111111,0.805244028568268,0.209724709391594,0.15488475561142,0.621021628379822,-0.789661288261414,-0.0012138290330767,0.511004626750946,0.770512700080872,0.626857459545135,0.634146213531494,0.556942880153656,0.741655588150024,,0.709
Belize,2009,2.742806351,-3.1440316,71.819,2343.38549804688,2230.17846679688,0.314655,0.117368139326572,,3.23378705978394,2165.43408203125,2511.072265625,2349.14184570313,2141.76489257813,4303.8173828125,,,,1968.01782226562,1848.88842773437,2208.40991210938,6728.22021484375,,,,,,0.0603517442941666,2.0,0.532495737075806,0.560762822628021,0.615058839321136,Interpolated,Benchmark,Market-based,Regular,,,62.2222222222222,0.855563819408417,0.16138006746769,0.15548749268055,0.49960470199585,-0.649782717227936,-0.0222534257918596,0.513232111930847,0.737856864929199,0.638493180274963,0.645015776157379,0.540123462677002,0.660224854946136,,0.715
Belize,2010,2.494326026,-1.254067768,72.272,2494.94018554688,2510.12524414063,0.322464,0.120224982500076,,3.26687455177307,2308.15771484375,2531.33837890625,2510.927734375,2364.47290039063,4675.4990234375,,,,2027.12756347656,1948.39025878906,2150.19921875,6790.8408203125,,,,,,0.0591298155486584,2.0,0.521445274353027,0.548474252223969,0.58244663476944,Interpolated,Benchmark,Market-based,Regular,,,61.1111111111111,0.833850681781769,0.0943891778588295,0.142332121729851,0.572224676609039,-0.630589365959167,-0.0122072594240308,0.497449964284897,0.828010201454163,0.662021458148956,0.601099669933319,0.541697263717651,0.6472247838974,,0.72
Belize,2011,2.281098963,-2.546735303,72.651,2595.97265625,2660.10400390625,0.330237,0.123065702617168,,3.30166864395142,2428.64477539063,2743.70336914063,2625.93994140625,2517.31616210938,5020.1806640625,,,,2066.06591796875,2020.2138671875,2326.2060546875,6858.083984375,,,,,,0.0574424900114536,2.0,0.52501255273819,0.556296110153198,0.580300688743591,Benchmark,Benchmark,Market-based,Regular,,0.72589996637688,56.6666666666667,0.834559559822083,0.125156551599503,0.13021582365036,0.621414184570312,-0.683596253395081,-0.0277498513460159,0.497752726078033,0.79744690656662,0.699722111225128,0.584760785102844,0.546082019805908,0.650963068008423,,0.719
Belize,2012,2.256631567,1.348535826,73.245,2685.78466796875,2725.20385742188,0.338,0.125900015234947,,3.33730864524841,2451.05151367188,2732.38305664063,2691.14111328125,2495.7109375,5241.39697265625,,,,2115.98999023438,2065.47778320313,2316.80932617188,6932.4169921875,,,,,,0.0559725388884544,2.0,0.538158178329468,0.565893650054932,0.610206782817841,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,,0.660359952484195,58.8888888888889,0.833671808242798,0.112725980579853,0.148433730006218,0.642544507980347,-0.715558767318726,-0.0218173079192638,0.52094179391861,0.807534337043762,0.634853482246399,0.612090528011322,0.544097602367401,0.63581383228302,,0.722
Belize,2013,2.238167082,2.126119256,73.666,2622.67626953125,2520.80102539063,0.345715,0.129099994897842,,3.37382030487061,2410.53735351563,2771.45239257813,2624.78002929688,2336.45166015625,5690.8515625,,,,2143.51245117188,2142.07397460938,2485.42578125,7123.603515625,,,,,,0.0548722222447395,2.0,0.573298096656799,0.601731777191162,0.675988078117371,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,,0.681434050811759,57.7777777777778,0.868442714214325,0.154471471905708,0.16326592862606,0.676694393157959,-0.819322288036346,-0.043552253395319,0.560207366943359,0.791639029979706,0.642930090427399,0.652917444705963,0.549428343772888,0.594968378543854,,0.721
Belize,2014,2.194276752,1.748010161,73.311,2627.99975585938,2569.1552734375,0.353366,0.133799999952316,,3.41123056411743,2365.00415039063,2777.71533203125,2631.265625,2400.95947265625,6087.51953125,,,,2221.47509765625,2176.13623046875,2584.81201171875,7345.0986328125,,,,,,0.0541551075875759,2.0,0.605118811130524,0.631940186023712,0.692557573318481,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,,0.665192626072464,55.5555555555556,0.819553673267365,0.171894282102585,0.16547092795372,0.644766688346863,-0.775563776493073,-0.0261218529194593,0.597463488578796,0.785637736320496,0.6430344581604,0.669362962245941,0.582850933074951,0.575780630111694,,0.716
Belize,2015,2.116320634,1.063864853,73.187,2684.85034179688,2380.2890625,0.360933,0.138699993491173,,3.44956731796265,2393.42138671875,2904.50927734375,2678.52465820313,2349.556640625,6876.03369140625,,,,2284.76342773438,2288.31323242188,2788.04248046875,7708.140625,,,,,,0.0538057163357735,2.0,0.624979794025421,0.643557727336884,0.733664095401764,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,,0.656568709198116,54.4444666666667,0.836561620235443,0.2175253033638,0.182107746601105,0.727281808853149,-0.953566789627075,-0.0099096270278096,0.624223351478577,0.730558156967163,0.628454804420471,0.593321084976196,0.50981205701828,0.509830951690674,,0.714
Belize,2016,2.046871171,-2.036875814,73.399,2682.998046875,2328.94458007813,0.3684,0.145099997520447,,3.48885917663574,2477.7353515625,3013.28271484375,2671.16845703125,2332.02758789063,7668.7275390625,,,,2286.6943359375,2413.42309570313,2906.66748046875,8108.70068359375,,,,,,0.0537453964352608,2.0,0.653708279132843,0.664540708065033,0.761183202266693,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,,0.652741103883308,62.2222333333333,0.861501097679138,0.229648783802986,0.200980022549629,0.661898076534271,-0.9160435795784,-0.0379843302071095,0.657725393772125,0.714657723903656,0.636488735675812,0.60492879152298,0.51196026802063,0.479637265205383,,0.72
Belize,2017,1.98926784,-3.747261339,73.562,2662.61840820313,2329.4462890625,0.375769,0.14920000731945,,3.52913570404053,2327.08374023438,2801.52490234375,2662.61840820313,2329.4462890625,8394.8857421875,,,,2329.4462890625,2327.08374023438,2801.52490234375,8394.8857421875,,,,,,0.0534514598548412,2.0,0.68741101026535,0.689769685268402,0.788424968719482,Benchmark,Benchmark,Market-based,Regular,,0.651140968917031,62.2222333333333,0.794348359107971,0.203671231865883,0.204637452960014,0.713946461677551,-0.899019658565521,-0.0175838582217693,0.69912189245224,0.70133900642395,0.641952335834503,0.607115924358368,0.512465119361877,0.464508026838303,,0.716
Belize,2018,1.948634454,-0.894543697,73.703,2649.05541992188,2219.21630859375,0.383071,0.153913795948029,,3.57042860984802,2385.69970703125,2880.0263671875,2646.58447265625,2238.64233398438,8696.8876953125,,,,2377.90185546875,2382.02661132813,2881.88623046875,8719.048828125,,,,,,0.0532800890505314,2.0,0.69315493106842,0.707025706768036,0.835865139961243,Extrapolated,Benchmark,Market-based,Regular,,,63.3333333333333,0.84081095457077,0.220815345644951,0.224879458546638,0.749266982078552,-1.01394689083099,-0.0218259394168854,0.715948581695557,0.773968279361725,0.607930779457092,0.618754625320435,0.51195615530014,0.480794280767441,,0.715
Belize,2019,1.823016119,2.353207273,73.931,2680.84936523438,2186.92163085938,0.390353,0.158518478274345,,3.61276960372925,2424.0556640625,2915.56909179688,2676.10180664063,2218.94702148438,9013.234375,,,,2384.41723632813,2415.77783203125,2916.56982421875,9032.3212890625,,,,,,0.0532484091818333,2.0,0.699287354946136,0.712461173534393,0.859244823455811,Extrapolated,Extrapolated,Market-based,Regular,,,63.3333333333333,0.853991031646729,0.221507459878922,0.238444060087204,0.728905379772186,-1.01704978942871,-0.0257980432361364,0.727437078952789,0.777432441711426,0.598468720912933,0.640662312507629,0.512957811355591,0.483333259820938,,0.718
Bolivia,2000,1.803790492,0.675361125,62.346,27821.228515625,27482.98828125,8.418264,3.67149639129639,,2.4906108379364,26156.91796875,29688.744140625,27225.3203125,26625.251953125,54980.1640625,0.0010482767829671,0.35936239361763,0.385455399751663,44253.515625,41565.7265625,46520.3984375,94110.140625,0.483971565961838,0.889425992965698,0.864840447902679,0.560121417045593,0.130609184503555,0.0592771209776402,6.18354166666667,0.291856050491333,0.308457553386688,0.315409421920776,Interpolated,Benchmark,Market-based,Regular,Regular,,,0.751575350761414,0.132649496197701,0.230834871530533,0.112847752869129,-0.18410824239254,-0.0437992103397846,0.320478886365891,0.431409478187561,0.198662891983986,0.484813928604126,0.37714022397995,0.328031301498413,0.947071731090546,0.625
Bolivia,2001,1.769817239,-0.099986843,62.843,28770.603515625,28672.478515625,8.580235,3.71423840522766,,2.51987934112549,26701.837890625,29772.810546875,28278.69921875,27842.068359375,59085.97265625,0.0010590534657239,0.365027636289597,0.374568164348602,44998.65625,42202.73828125,45783.32421875,95139.5859375,0.484875798225403,0.897762775421143,0.844889461994171,0.55858963727951,0.130120426416397,0.0585465766489506,6.60691666666667,0.277509331703186,0.28790283203125,0.292417824268341,Interpolated,Benchmark,Market-based,Regular,Regular,,,0.745597720146179,0.110299751162529,0.213448762893677,0.105602256953716,-0.165673121809959,-0.0092753339558839,0.295285493135452,0.378273278474808,0.215415447950363,0.460137903690338,0.370182543992996,0.294219493865967,0.891606509685516,0.625
Bolivia,2002,1.751072288,0.706590426,63.306,29952.490234375,30088.8671875,8.742814,3.75997972488403,,2.54949164390564,27472.45703125,31315.671875,29520.431640625,29351.177734375,65369.16015625,0.0011284056818112,0.370040357112885,0.375893831253052,46117.125,43169.54296875,47800.21875,97376.9296875,0.492954075336456,0.905975162982941,0.868589341640472,0.547475278377533,0.136280804872513,0.0569905303418636,7.17,0.258370488882065,0.26779705286026,0.269341319799423,Interpolated,Benchmark,Market-based,Regular,Regular,,,0.73945939540863,0.130939066410065,0.196532234549522,0.103907018899918,-0.160329818725586,-0.0105079375207424,0.268878191709518,0.335181027650833,0.218834966421127,0.449751406908035,0.375985532999039,0.254414021968842,0.782670617103577,0.622
